what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366385423237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366385425401
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1366385435830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385443731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385445541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385445788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385447983
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366385448564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366385453366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1366385548201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1366385549616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385552192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385552660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385552813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385553678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385554077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1366385554239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1366385554847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1366385556186
